JESS,123451234512346,1150225,1994705
HERM,123451234512345,1150221,2107460
HANA,123451234512341,1150220,2090338
DTV,032001402277001,1150222,2169453
JESS,123451234512346,1150223,2022186
DTV,032001402277001,1150220,2164582
DIAM,032000601376001,1150221,1945879
MALS,703487034870348,1150222,1986545
DIAM,032000601376001,1150223,1985845
HERM,123451234512345,1150220,2171935
MALS,703487034870348,1150221,2131105
DIAM,032000601376001,1150224,2024708
DTV,032001402277001,1150223,2027323
HERM,123451234512345,1150220,2063199
DTV,032001402277001,1150222,1898542
HANA,123451234512341,1150221,2098738
HANA,123451234512341,1150222,2188499
DTV,032001402277001,1150220,1766391
KTNS,123451234512340,1150224,2080203
HERM,123451234512345,1150223,2082354
DIAM,032000601376001,1150223,1940073
MALS,703487034870348,1150225,2029099
DTV,032001402277001,1150225,1967011
DIAM,032000601376001,1150225,1825909
HANA,123451234512341,1150225,1956743
JESS,123451234512346,1150221,2133301
KTNS,123451234512340,1150224,1975587
HERM,123451234512345,1150224,1842038
HANA,123451234512341,1150225,1817754
DTV,032001402277001,1150221,2036008
HANA,123451234512341,1150221,1967933
MALS,703487034870348,1150224,2209701
HANA,123451234512341,1150220,2030479
MALS,703487034870348,1150222,2209623
HANA,123451234512341,1150223,2004376
DIAM,032000601376001,1150220,1959744
HANA,123451234512341,1150224,1926568
MALS,703487034870348,1150225,1983897
HANA,123451234512341,1150225,1883477
KTNS,123451234512340,1150221,2095011
JESS,123451234512346,1150224,2160001
KTNS,123451234512340,1150220,2039813
JESS,123451234512346,1150223,2022364
DIAM,032000601376001,1150221,1967077
MALS,703487034870348,1150221,2081793
JESS,123451234512346,1150224,2139401
DTV,032001402277001,1150221,1923072
MALS,703487034870348,1150221,2006224
JESS,123451234512346,1150222,1939538
KTNS,123451234512340,1150220,1884700
JESS,123451234512346,1150222,1898920
HANA,123451234512341,1150224,1906736
KTNS,123451234512340,1150222,2139817
HANA,123451234512341,1150225,1968954
JESS,123451234512346,1150224,2025293
HANA,123451234512341,1150223,2064600
KTNS,123451234512340,1150220,1977759
MALS,703487034870348,1150224,2017625
KTNS,123451234512340,1150223,2031670
HANA,123451234512341,1150220,1978594
DTV,032001402277001,1150220,2142880
MALS,703487034870348,1150222,2201702
DTV,032001402277001,1150225,2039478
DIAM,032000601376001,1150221,1985885
HERM,123451234512345,1150225,2031753
KTNS,123451234512340,1150221,2030958
HANA,123451234512341,1150221,1928290
KTNS,123451234512340,1150224,2068880
HANA,123451234512341,1150224,1998101
HANA,123451234512341,1150221,1919161
JESS,123451234512346,1150222,1935929
KTNS,123451234512340,1150223,2093675
DTV,032001402277001,1150225,2105937
JESS,123451234512346,1150224,1929122
MALS,703487034870348,1150225,2006597
HANA,123451234512341,1150221,2003669
KTNS,123451234512340,1150220,2043083
MALS,703487034870348,1150222,1972152
HERM,123451234512345,1150225,2026524
JESS,123451234512346,1150224,2019134
HANA,123451234512341,1150221,1837157
JESS,123451234512346,1150225,2002945
HERM,123451234512345,1150223,2007403
HANA,123451234512341,1150221,1792724
DIAM,032000601376001,1150222,2007089
MALS,703487034870348,1150223,1924478
DIAM,032000601376001,1150221,1850210
MALS,703487034870348,1150220,1990549
JESS,123451234512346,1150221,2008709
DIAM,032000601376001,1150220,1939013
HANA,123451234512341,1150224,2085797
MALS,703487034870348,1150225,1904187
DIAM,032000601376001,1150220,2059108
HANA,123451234512341,1150220,2062024
HERM,123451234512345,1150220,2005155
KTNS,123451234512340,1150224,1787943
KTNS,123451234512340,1150225,2018407
DIAM,032000601376001,1150224,1875547
MALS,703487034870348,1150223,1919890
DTV,032001402277001,1150222,2076618
DTV,032001402277001,1150222,1932350
JESS,123451234512346,1150223,2012449
HERM,123451234512345,1150225,1915256
HERM,123451234512345,1150221,1937898
MALS,703487034870348,1150223,1952691
KTNS,123451234512340,1150225,2048120
JESS,123451234512346,1150220,1955125
HANA,123451234512341,1150225,1954359
HANA,123451234512341,1150220,1915808
HANA,123451234512341,1150221,1829942
DIAM,032000601376001,1150224,1841763
HANA,123451234512341,1150225,2003447
KTNS,123451234512340,1150221,2055731
HERM,123451234512345,1150220,1919674
HERM,123451234512345,1150220,1931386
DTV,032001402277001,1150221,2117861
HANA,123451234512341,1150224,1908590
HANA,123451234512341,1150225,2093676
HANA,123451234512341,1150220,2026219
MALS,703487034870348,1150225,2134841
HERM,123451234512345,1150222,1999971
DTV,032001402277001,1150225,2023945
HANA,123451234512341,1150224,1999105
DTV,032001402277001,1150221,2064071
JESS,123451234512346,1150220,1968191
HERM,123451234512345,1150221,1959131
HANA,123451234512341,1150222,1846630
DIAM,032000601376001,1150223,2020744
HANA,123451234512341,1150220,2043486
KTNS,123451234512340,1150221,1983473
HERM,123451234512345,1150222,1890974
JESS,123451234512346,1150220,2108179
KTNS,123451234512340,1150224,2002954
KTNS,123451234512340,1150220,2273161
DIAM,032000601376001,1150221,1941420
MALS,703487034870348,1150222,2174402
HANA,123451234512341,1150222,2096051
HERM,123451234512345,1150224,1973658
KTNS,123451234512340,1150221,1966201
KTNS,123451234512340,1150224,1793050
KTNS,123451234512340,1150224,1910679
JESS,123451234512346,1150223,1931001
HERM,123451234512345,1150220,2091426
JESS,123451234512346,1150224,2055623
DTV,032001402277001,1150225,2060829
JESS,123451234512346,1150220,2038431
MALS,703487034870348,1150225,1905383
HERM,123451234512345,1150223,2043319
DTV,032001402277001,1150221,2045115
KTNS,123451234512340,1150223,2042798
HERM,123451234512345,1150220,1949519
HANA,123451234512341,1150224,1958220
MALS,703487034870348,1150220,2028794
KTNS,123451234512340,1150225,2092151
DIAM,032000601376001,1150224,2058769
JESS,123451234512346,1150223,1915368
JESS,123451234512346,1150224,1939764
HERM,123451234512345,1150221,2096162
DIAM,032000601376001,1150220,1972147
JESS,123451234512346,1150224,1969093
HANA,123451234512341,1150220,1922297
KTNS,123451234512340,1150222,1973866
DTV,032001402277001,1150222,1940649
HANA,123451234512341,1150225,2012469
DTV,032001402277001,1150223,2061170
DIAM,032000601376001,1150223,1978730
KTNS,123451234512340,1150224,2108491
DTV,032001402277001,1150225,2006543
HANA,123451234512341,1150220,1898622
DTV,032001402277001,1150224,2147984
DTV,032001402277001,1150225,2110538
JESS,123451234512346,1150225,1881426
MALS,703487034870348,1150223,1889070
DIAM,032000601376001,1150221,1924981
KTNS,123451234512340,1150224,2044365
JESS,123451234512346,1150222,2103780
DTV,032001402277001,1150220,2036241
HANA,123451234512341,1150224,1964109
JESS,123451234512346,1150223,2074380
HANA,123451234512341,1150224,2011248
DTV,032001402277001,1150224,2080166
HERM,123451234512345,1150222,1964901
DIAM,032000601376001,1150223,1998742
MALS,703487034870348,1150224,1907384
JESS,123451234512346,1150224,1911224
HANA,123451234512341,1150220,2034218
KTNS,123451234512340,1150223,1873258
HANA,123451234512341,1150222,2157257
HANA,123451234512341,1150224,1851204
HERM,123451234512345,1150221,2004499
DTV,032001402277001,1150220,2215622
KTNS,123451234512340,1150225,1974601
MALS,703487034870348,1150225,2039642
HERM,123451234512345,1150221,1934319
MALS,703487034870348,1150224,2002374
KTNS,123451234512340,1150225,2013263
JESS,123451234512346,1150221,1964849
KTNS,123451234512340,1150221,2089950
KTNS,123451234512340,1150223,2126758
JESS,123451234512346,1150220,1873248
HANA,123451234512341,1150220,1996160
DIAM,032000601376001,1150222,1934231
DIAM,032000601376001,1150220,2061469
HERM,123451234512345,1150225,2067497
KTNS,123451234512340,1150221,1888516
KTNS,123451234512340,1150224,1830656
DTV,032001402277001,1150225,1928403
HANA,123451234512341,1150224,1934232
HERM,123451234512345,1150224,1923250
HANA,123451234512341,1150220,1985252
HANA,123451234512341,1150224,1847879
HERM,123451234512345,1150224,2050279
HERM,123451234512345,1150223,1975135
HANA,123451234512341,1150224,2036298
KTNS,123451234512340,1150221,1987685
MALS,703487034870348,1150225,1896552
HERM,123451234512345,1150222,1937971
DIAM,032000601376001,1150222,1941642
DIAM,032000601376001,1150225,1969578
MALS,703487034870348,1150223,2043858
MALS,703487034870348,1150223,1974063
DTV,032001402277001,1150223,1957704
DTV,032001402277001,1150221,2119224
KTNS,123451234512340,1150225,1974150
HERM,123451234512345,1150220,1938416
HERM,123451234512345,1150225,1897528
JESS,123451234512346,1150223,1910573
DTV,032001402277001,1150224,2156214
MALS,703487034870348,1150222,1995661
JESS,123451234512346,1150222,1908452
MALS,703487034870348,1150220,1840716
HANA,123451234512341,1150222,1971155
MALS,703487034870348,1150220,1951602
JESS,123451234512346,1150225,1850911
JESS,123451234512346,1150224,1965144
DTV,032001402277001,1150221,2002539
MALS,703487034870348,1150220,2023072
KTNS,123451234512340,1150222,2097472
JESS,123451234512346,1150221,1829158
HERM,123451234512345,1150220,1968570
HERM,123451234512345,1150222,1924685
JESS,123451234512346,1150221,2097769
MALS,703487034870348,1150220,2062547
HANA,123451234512341,1150222,1993432
DTV,032001402277001,1150223,2043902
MALS,703487034870348,1150224,2148981
DTV,032001402277001,1150224,1907234
HERM,123451234512345,1150220,2114459
DIAM,032000601376001,1150224,2081278
JESS,123451234512346,1150223,1808052
HANA,123451234512341,1150225,1868526
HERM,123451234512345,1150222,2069260
DTV,032001402277001,1150224,1946554
KTNS,123451234512340,1150221,2303639
HANA,123451234512341,1150221,2118655
DTV,032001402277001,1150223,1912522
DIAM,032000601376001,1150221,1850443
KTNS,123451234512340,1150223,2093761
DTV,032001402277001,1150222,1988798
HERM,123451234512345,1150224,2159387
HANA,123451234512341,1150224,1852481
HANA,123451234512341,1150223,1977134
MALS,703487034870348,1150224,1908103
MALS,703487034870348,1150221,2092424
KTNS,123451234512340,1150220,1975638
DTV,032001402277001,1150220,1991140
KTNS,123451234512340,1150222,2008537
HANA,123451234512341,1150220,2173029
KTNS,123451234512340,1150221,2118891
HANA,123451234512341,1150225,1836003
DIAM,032000601376001,1150223,1976456
HERM,123451234512345,1150225,2021197
DTV,032001402277001,1150223,2097062
DTV,032001402277001,1150224,2072606
HERM,123451234512345,1150224,2097293
MALS,703487034870348,1150221,1971780
HERM,123451234512345,1150220,2066068
KTNS,123451234512340,1150222,1961640
HERM,123451234512345,1150220,1954032
HANA,123451234512341,1150222,1925266
JESS,123451234512346,1150223,1954493
MALS,703487034870348,1150225,2019181
KTNS,123451234512340,1150221,2065533
DIAM,032000601376001,1150222,1914295
DIAM,032000601376001,1150225,2077617
KTNS,123451234512340,1150225,2011810
KTNS,123451234512340,1150224,1908449
DTV,032001402277001,1150220,2057165
JESS,123451234512346,1150224,2234403
DIAM,032000601376001,1150225,2000610
JESS,123451234512346,1150221,2105533
HANA,123451234512341,1150222,1877600
MALS,703487034870348,1150222,1997508
KTNS,123451234512340,1150220,2043766
DTV,032001402277001,1150223,2209909
HERM,123451234512345,1150221,2052716
KTNS,123451234512340,1150224,2086250
JESS,123451234512346,1150225,1977813
JESS,123451234512346,1150222,1868808
MALS,703487034870348,1150223,2029170
JESS,123451234512346,1150223,2015316
KTNS,123451234512340,1150223,1942497
JESS,123451234512346,1150223,1939597
HERM,123451234512345,1150221,1880025
MALS,703487034870348,1150223,2038113
HERM,123451234512345,1150221,2036800
HANA,123451234512341,1150223,2059114
DTV,032001402277001,1150223,1977307
MALS,703487034870348,1150223,1985067
HERM,123451234512345,1150224,1817281
MALS,703487034870348,1150222,1971198
HERM,123451234512345,1150221,2133359
KTNS,123451234512340,1150222,1890236
HANA,123451234512341,1150222,1785651
DIAM,032000601376001,1150225,2116047
HERM,123451234512345,1150223,1933442
HANA,123451234512341,1150225,1936571
DIAM,032000601376001,1150221,2071054
DTV,032001402277001,1150221,2053124
DTV,032001402277001,1150222,1958916
DIAM,032000601376001,1150224,2002377
MALS,703487034870348,1150223,2051522
KTNS,123451234512340,1150225,2133069
DIAM,032000601376001,1150224,2110760
KTNS,123451234512340,1150223,2060376
DIAM,032000601376001,1150224,1949164
DIAM,032000601376001,1150223,2089566
KTNS,123451234512340,1150221,2069979
KTNS,123451234512340,1150224,1970824
DIAM,032000601376001,1150225,1998248
KTNS,123451234512340,1150220,2034720
HANA,123451234512341,1150221,1951275
JESS,123451234512346,1150223,1703629
HANA,123451234512341,1150221,1900919
DIAM,032000601376001,1150220,2189731
MALS,703487034870348,1150224,2026073
MALS,703487034870348,1150222,2059858
KTNS,123451234512340,1150223,2169221
MALS,703487034870348,1150222,1919328
MALS,703487034870348,1150225,2011008
KTNS,123451234512340,1150221,2097427
KTNS,123451234512340,1150220,1913157
MALS,703487034870348,1150223,2139181
MALS,703487034870348,1150224,2165178
HERM,123451234512345,1150220,1998381
HANA,123451234512341,1150221,1968524
JESS,123451234512346,1150222,2043352
KTNS,123451234512340,1150223,1971140
KTNS,123451234512340,1150220,2052797
KTNS,123451234512340,1150222,1777398
JESS,123451234512346,1150223,1962382
HERM,123451234512345,1150220,1988997
HERM,123451234512345,1150220,1893929
JESS,123451234512346,1150223,2009746
DIAM,032000601376001,1150225,1987563
JESS,123451234512346,1150224,1779250
MALS,703487034870348,1150220,1992277
JESS,123451234512346,1150220,1920853
DTV,032001402277001,1150222,2273652
JESS,123451234512346,1150225,2057236
HANA,123451234512341,1150225,2158204
JESS,123451234512346,1150225,2019295
HANA,123451234512341,1150221,1888199
DIAM,032000601376001,1150225,1931001
DTV,032001402277001,1150220,2090182
MALS,703487034870348,1150221,1870863
HANA,123451234512341,1150222,1968293
HERM,123451234512345,1150221,2020810
JESS,123451234512346,1150221,1912645
DIAM,032000601376001,1150225,2113095
MALS,703487034870348,1150220,2080974
MALS,703487034870348,1150225,1865192
HANA,123451234512341,1150223,2079619
KTNS,123451234512340,1150220,1939842
HERM,123451234512345,1150225,2005242
DTV,032001402277001,1150225,1883616
KTNS,123451234512340,1150221,1937917
KTNS,123451234512340,1150220,2096506
KTNS,123451234512340,1150220,2070725
HERM,123451234512345,1150220,2031492
DTV,032001402277001,1150221,1985900
KTNS,123451234512340,1150220,1964832
HANA,123451234512341,1150222,2047488
HANA,123451234512341,1150220,2121815
DIAM,032000601376001,1150220,1891007
DIAM,032000601376001,1150221,1973509
DIAM,032000601376001,1150222,2049503
MALS,703487034870348,1150223,1988721
JESS,123451234512346,1150221,1966249
HANA,123451234512341,1150220,1806605
HERM,123451234512345,1150222,2148702
HERM,123451234512345,1150225,1987829
HANA,123451234512341,1150221,1965772
DTV,032001402277001,1150222,1950283
MALS,703487034870348,1150225,1830197
DTV,032001402277001,1150223,2076280
MALS,703487034870348,1150224,2012781
JESS,123451234512346,1150225,2180550
DIAM,032000601376001,1150223,1974586
DTV,032001402277001,1150222,1907667
DIAM,032000601376001,1150224,1864290
MALS,703487034870348,1150221,2051499
DTV,032001402277001,1150224,2034016
HANA,123451234512341,1150222,1995785
KTNS,123451234512340,1150223,2073106
DTV,032001402277001,1150224,2137483
DIAM,032000601376001,1150225,1971158
HANA,123451234512341,1150224,2016720
DIAM,032000601376001,1150224,2071743
DTV,032001402277001,1150224,1962962
HANA,123451234512341,1150225,2009432
DTV,032001402277001,1150221,1962003
JESS,123451234512346,1150223,2078191
KTNS,123451234512340,1150224,2074210
DIAM,032000601376001,1150224,2004853
HANA,123451234512341,1150223,2087181
MALS,703487034870348,1150225,1987896
DTV,032001402277001,1150224,1989224
HANA,123451234512341,1150220,1991151
DTV,032001402277001,1150223,1904653
KTNS,123451234512340,1150220,1967333
MALS,703487034870348,1150224,2044383
JESS,123451234512346,1150223,1860664
DTV,032001402277001,1150220,2218535
DTV,032001402277001,1150225,1899231
KTNS,123451234512340,1150224,2002979
DTV,032001402277001,1150223,1951685
DTV,032001402277001,1150220,2009416
KTNS,123451234512340,1150222,2110071
DTV,032001402277001,1150222,1935331
HERM,123451234512345,1150221,1940284
DTV,032001402277001,1150223,2050168
HANA,123451234512341,1150223,2035952
KTNS,123451234512340,1150222,1920205
DTV,032001402277001,1150224,1801264
DTV,032001402277001,1150221,2027074
KTNS,123451234512340,1150225,1810240
DIAM,032000601376001,1150220,1783049
HERM,123451234512345,1150222,1919832
DTV,032001402277001,1150221,1889388
KTNS,123451234512340,1150222,2029913
MALS,703487034870348,1150222,1891154
HANA,123451234512341,1150225,1870469
JESS,123451234512346,1150220,2053899
JESS,123451234512346,1150221,1946614
HANA,123451234512341,1150222,2113068
HANA,123451234512341,1150223,2102163
DTV,032001402277001,1150223,1995649
DIAM,032000601376001,1150221,2046029
DTV,032001402277001,1150225,1978696
JESS,123451234512346,1150222,1958428
KTNS,123451234512340,1150223,2104352
JESS,123451234512346,1150222,2051068
HANA,123451234512341,1150223,2023967
DIAM,032000601376001,1150220,2175704
HANA,123451234512341,1150225,1935556
MALS,703487034870348,1150222,1944050
HANA,123451234512341,1150224,2039569
MALS,703487034870348,1150222,1937731
MALS,703487034870348,1150224,2045389
HANA,123451234512341,1150220,2076377
MALS,703487034870348,1150223,2069409
KTNS,123451234512340,1150225,2111813
HANA,123451234512341,1150225,1894913
HANA,123451234512341,1150220,1906922
KTNS,123451234512340,1150223,2014676
DIAM,032000601376001,1150225,1950642
DIAM,032000601376001,1150220,1933599
MALS,703487034870348,1150225,1952512
HERM,123451234512345,1150222,2048505
JESS,123451234512346,1150224,2050081
JESS,123451234512346,1150225,1977350
MALS,703487034870348,1150225,2119376
HANA,123451234512341,1150220,2017237
HERM,123451234512345,1150221,1978170
JESS,123451234512346,1150222,1986522
HANA,123451234512341,1150220,2030133
HANA,123451234512341,1150224,1941583
HANA,123451234512341,1150221,1970161
JESS,123451234512346,1150222,2009554
KTNS,123451234512340,1150221,2148350
DTV,032001402277001,1150225,2051876
DIAM,032000601376001,1150221,2101522
HERM,123451234512345,1150225,2053099
DTV,032001402277001,1150223,1855294
KTNS,123451234512340,1150221,1979289
DTV,032001402277001,1150224,2012414
HERM,123451234512345,1150225,1926159
DTV,032001402277001,1150224,2118501
DTV,032001402277001,1150220,2132592
DIAM,032000601376001,1150222,1764065
DIAM,032000601376001,1150224,1968262
JESS,123451234512346,1150220,1967037
HERM,123451234512345,1150225,1950079
KTNS,123451234512340,1150220,1975861
HERM,123451234512345,1150221,1973424
DIAM,032000601376001,1150221,2048278
HANA,123451234512341,1150224,2219927
DIAM,032000601376001,1150225,1842988
JESS,123451234512346,1150223,1918686
DIAM,032000601376001,1150222,2119544
KTNS,123451234512340,1150220,2160246
HANA,123451234512341,1150224,1949553
DTV,032001402277001,1150223,1911348
DTV,032001402277001,1150222,1814282
HANA,123451234512341,1150222,2014809
DTV,032001402277001,1150222,1907292
HANA,123451234512341,1150222,2066594
MALS,703487034870348,1150225,2025934
HERM,123451234512345,1150222,2044619
JESS,123451234512346,1150221,2008099
HERM,123451234512345,1150221,1909245
MALS,703487034870348,1150222,1939838
KTNS,123451234512340,1150223,2036149
DTV,032001402277001,1150222,1920867
DTV,032001402277001,1150224,1784137
DTV,032001402277001,1150220,2118300
JESS,123451234512346,1150224,1984329
JESS,123451234512346,1150224,2181843
MALS,703487034870348,1150224,1976547
MALS,703487034870348,1150224,1928060
HERM,123451234512345,1150220,1917933
JESS,123451234512346,1150222,1980076
DTV,032001402277001,1150221,1997600
MALS,703487034870348,1150224,2048717
KTNS,123451234512340,1150224,2069577
JESS,123451234512346,1150225,2022406
KTNS,123451234512340,1150221,1975060
HANA,123451234512341,1150223,1945369
JESS,123451234512346,1150220,1791019
JESS,123451234512346,1150221,1996886
DIAM,032000601376001,1150221,2027047
JESS,123451234512346,1150220,2005133
DTV,032001402277001,1150221,2129039
MALS,703487034870348,1150224,1952207
KTNS,123451234512340,1150223,1981164
MALS,703487034870348,1150220,2197212
JESS,123451234512346,1150221,2022197
KTNS,123451234512340,1150225,1942601
MALS,703487034870348,1150224,1944297
HERM,123451234512345,1150220,2056538
HERM,123451234512345,1150224,1846945
MALS,703487034870348,1150222,1983360
MALS,703487034870348,1150220,1981341
DTV,032001402277001,1150220,1964300
HANA,123451234512341,1150221,2046210
HERM,123451234512345,1150224,1876032
HANA,123451234512341,1150223,2126921
JESS,123451234512346,1150220,1931872
DIAM,032000601376001,1150225,2003922
HERM,123451234512345,1150222,2278932
HANA,123451234512341,1150223,2113173
MALS,703487034870348,1150223,1964623
JESS,123451234512346,1150224,2096387
DTV,032001402277001,1150220,1977777
DIAM,032000601376001,1150225,2102488
DIAM,032000601376001,1150225,1865362
HERM,123451234512345,1150225,2033814
DTV,032001402277001,1150220,2176010
HERM,123451234512345,1150222,1859918
DTV,032001402277001,1150220,1862964
DTV,032001402277001,1150224,1981916
KTNS,123451234512340,1150223,2019584
HANA,123451234512341,1150225,2112039
DTV,032001402277001,1150222,2138109
HERM,123451234512345,1150222,1864533
KTNS,123451234512340,1150224,2005816
DTV,032001402277001,1150220,1934615
DIAM,032000601376001,1150223,2108794
DTV,032001402277001,1150222,1964356
DIAM,032000601376001,1150225,2011140
MALS,703487034870348,1150221,1949718
JESS,123451234512346,1150222,2093357
DTV,032001402277001,1150221,1888674
HERM,123451234512345,1150221,2127950
JESS,123451234512346,1150220,1785901
HANA,123451234512341,1150224,2118530
DIAM,032000601376001,1150222,1906495
HERM,123451234512345,1150220,2037707
DTV,032001402277001,1150223,2084802
MALS,703487034870348,1150222,2119845
MALS,703487034870348,1150220,2040486
HERM,123451234512345,1150220,1897421
HANA,123451234512341,1150222,2029531
HANA,123451234512341,1150224,1874378
HERM,123451234512345,1150223,2082181
KTNS,123451234512340,1150225,1983600
KTNS,123451234512340,1150224,2114967
JESS,123451234512346,1150220,1995310
HANA,123451234512341,1150225,2009317
KTNS,123451234512340,1150221,2154992
KTNS,123451234512340,1150220,2088225
HERM,123451234512345,1150225,1880790
KTNS,123451234512340,1150224,1966632
KTNS,123451234512340,1150221,1900594
JESS,123451234512346,1150225,2017055
JESS,123451234512346,1150221,2132964
HANA,123451234512341,1150224,2164075
MALS,703487034870348,1150221,1964752
MALS,703487034870348,1150225,2106901
HERM,123451234512345,1150223,1967000
JESS,123451234512346,1150221,2038566
HERM,123451234512345,1150222,2103225
HERM,123451234512345,1150225,2007188
MALS,703487034870348,1150221,2042524
DTV,032001402277001,1150223,1981075
HERM,123451234512345,1150224,1815041
HANA,123451234512341,1150220,2113208
KTNS,123451234512340,1150224,1976498
JESS,123451234512346,1150220,1812341
JESS,123451234512346,1150220,1913944
MALS,703487034870348,1150223,2054692
HERM,123451234512345,1150224,1993677
HERM,123451234512345,1150222,2179463
KTNS,123451234512340,1150225,1931113
HERM,123451234512345,1150221,2068416
DIAM,032000601376001,1150223,1902477
MALS,703487034870348,1150225,2060061
HANA,123451234512341,1150221,1853770
DTV,032001402277001,1150225,1956434
DTV,032001402277001,1150223,2081821
DIAM,032000601376001,1150225,2027360
JESS,123451234512346,1150220,2101568
DTV,032001402277001,1150220,2061808
HANA,123451234512341,1150220,1957319
DIAM,032000601376001,1150223,2038501
DTV,032001402277001,1150224,1841922
HERM,123451234512345,1150221,1961236
HERM,123451234512345,1150220,2108691
HANA,123451234512341,1150222,1911101
DIAM,032000601376001,1150223,1915332
DTV,032001402277001,1150223,1980230
HERM,123451234512345,1150220,2082063
MALS,703487034870348,1150224,2104128
MALS,703487034870348,1150221,1817520
DIAM,032000601376001,1150225,2037460
JESS,123451234512346,1150220,1803589
HANA,123451234512341,1150225,2026528
HERM,123451234512345,1150220,2215298
HERM,123451234512345,1150221,2085023
KTNS,123451234512340,1150222,2026177
JESS,123451234512346,1150223,1975250
HANA,123451234512341,1150224,1987620
MALS,703487034870348,1150220,1914855
MALS,703487034870348,1150221,1977451
KTNS,123451234512340,1150221,1912792
DIAM,032000601376001,1150225,2043769
MALS,703487034870348,1150222,2020427
DIAM,032000601376001,1150220,2045021
KTNS,123451234512340,1150224,2002692
MALS,703487034870348,1150220,2049986
HANA,123451234512341,1150222,2094707
HANA,123451234512341,1150222,2165759
DIAM,032000601376001,1150225,1931043
KTNS,123451234512340,1150225,1973416
KTNS,123451234512340,1150220,2103386
DIAM,032000601376001,1150224,1688284
MALS,703487034870348,1150225,2010214
DTV,032001402277001,1150222,2120945
HANA,123451234512341,1150223,1795540
HANA,123451234512341,1150223,1885477
DIAM,032000601376001,1150223,1902036
HERM,123451234512345,1150225,1870102
DTV,032001402277001,1150221,2083499
HANA,123451234512341,1150223,1979925
JESS,123451234512346,1150222,2063919
DIAM,032000601376001,1150220,2034166
DTV,032001402277001,1150220,2023601
HERM,123451234512345,1150224,1955779
HANA,123451234512341,1150225,1897899
MALS,703487034870348,1150224,1827151
DTV,032001402277001,1150221,1856080
DIAM,032000601376001,1150221,2015524
JESS,123451234512346,1150223,2085372
HERM,123451234512345,1150223,2039974
HERM,123451234512345,1150225,2149402
HANA,123451234512341,1150222,2098543
MALS,703487034870348,1150222,1981166
HERM,123451234512345,1150222,2112032
DIAM,032000601376001,1150221,1944202
MALS,703487034870348,1150220,1969673
DIAM,032000601376001,1150222,1957844
JESS,123451234512346,1150223,1886255
DTV,032001402277001,1150223,2163218
JESS,123451234512346,1150225,2137672
MALS,703487034870348,1150220,2099484
HANA,123451234512341,1150223,2028174
DTV,032001402277001,1150222,2142861
JESS,123451234512346,1150222,1930619
JESS,123451234512346,1150221,1990141
JESS,123451234512346,1150225,1829117
DTV,032001402277001,1150224,1818152
KTNS,123451234512340,1150222,2184400
HANA,123451234512341,1150225,2226556
MALS,703487034870348,1150220,2061866
HANA,123451234512341,1150224,1997524
HERM,123451234512345,1150221,1954646
DTV,032001402277001,1150225,2027351
DIAM,032000601376001,1150225,2001055
JESS,123451234512346,1150225,2073665
HANA,123451234512341,1150225,1911094
HERM,123451234512345,1150225,1845134
JESS,123451234512346,1150225,1892225
HANA,123451234512341,1150224,1974792
KTNS,123451234512340,1150223,2013853
DTV,032001402277001,1150221,1978246
HERM,123451234512345,1150224,2094288
MALS,703487034870348,1150220,2061679
KTNS,123451234512340,1150225,2090005
DIAM,032000601376001,1150225,2010345
DIAM,032000601376001,1150224,2043377
MALS,703487034870348,1150222,2097148
MALS,703487034870348,1150221,2179185
MALS,703487034870348,1150224,2010124
DIAM,032000601376001,1150222,2070480
MALS,703487034870348,1150220,2043963
HERM,123451234512345,1150220,1916609
MALS,703487034870348,1150222,1896449
HANA,123451234512341,1150224,1962300
DIAM,032000601376001,1150221,2071019
HANA,123451234512341,1150225,1895608
KTNS,123451234512340,1150221,2186921
KTNS,123451234512340,1150220,2126365
KTNS,123451234512340,1150224,1990874
KTNS,123451234512340,1150224,2038240
KTNS,123451234512340,1150221,2019916
JESS,123451234512346,1150220,1861221
DIAM,032000601376001,1150223,1982585
HERM,123451234512345,1150220,1872522
HERM,123451234512345,1150221,1976640
HANA,123451234512341,1150224,1938541
DTV,032001402277001,1150225,2016254
DTV,032001402277001,1150221,1824666
HERM,123451234512345,1150223,2057458
DIAM,032000601376001,1150222,2199117
JESS,123451234512346,1150224,2037785
HANA,123451234512341,1150221,2100149
HERM,123451234512345,1150221,1889485
MALS,703487034870348,1150225,2059629
DIAM,032000601376001,1150223,1979343
DTV,032001402277001,1150223,1893093
JESS,123451234512346,1150220,2061040
DTV,032001402277001,1150223,2014778
HERM,123451234512345,1150221,2009487
HANA,123451234512341,1150222,2146831
DIAM,032000601376001,1150221,1939888
KTNS,123451234512340,1150224,1887587
KTNS,123451234512340,1150221,2057694
HERM,123451234512345,1150225,2078445
DTV,032001402277001,1150223,2009410
HANA,123451234512341,1150224,1815103
DTV,032001402277001,1150225,1857466
HANA,123451234512341,1150222,1951527
MALS,703487034870348,1150220,2183275
KTNS,123451234512340,1150222,2088725
DTV,032001402277001,1150224,2025507
DTV,032001402277001,1150223,1994382
KTNS,123451234512340,1150220,2024987
DIAM,032000601376001,1150221,2028096
HERM,123451234512345,1150224,1827673
DTV,032001402277001,1150221,1852366
HANA,123451234512341,1150222,1961931
JESS,123451234512346,1150224,1934901
DTV,032001402277001,1150222,1993973
DIAM,032000601376001,1150220,2131215
JESS,123451234512346,1150224,1929721
